ID_Jugador;Nombre;Apellidos;Nacionalidad;Fecha_Nacimiento
245085;Vanesa;Sulcova;CZE;20041211
239172;Emilija;Tverijonaite;LTU;20041210
223068;Ganna;Elassar;EGY;20041209
223187;Saanvi;Tak;AUS;20041209
235160;Salma;Drugdova;SVK;20041209
238088;Jacqueline;Soloveychik;USA;20041209
254731;Javiera;Verdugo;CHL;20041207
223312;Asli Yagmur;Kunduk;TUR;20041205
256681;Saniya;Singh;USA;20041203
234241;Renne;Singla;IND;20041202
241727;Kayleigh;Castillo;DEU;20041201
257875;Aleksandra;Simeva;MKD;20041201
254732;Isidora;Cereso;CHL;20041130
241745;Clarissa;Blomqvist;FIN;20041126
239111;Angela;Marnika;CRO;20041125
223386;Margarita;Roshka;ESP;20041123
231634;Berta;Miret Avante;ESP;20041121
249666;Alexia;Trasca;ROU;20041118
222328;Linda;Noskova;CZE;20041117
238066;Yara;Alhogbani;SAU;20041116
239438;Julie;Struplova;CZE;20041116
222184;Evialina;Laskevich;BLR;20041110
231630;Victoria;Savvides;CYP;20041110
252583;Sude;Ince;TUR;20041109
222081;Eleana;Yu;USA;20041108
234475;Sarah;Tatu;GBR;20041107
258533;Agnese;Zapelli;ITA;20041105
256688;Petra;Mihokova;CZE;20041104
223095;Sonya;Hopfensperger;AUT;20041103
223103;Adeola;Greatorex;GBR;20041102
239421;Maria Joao;Reis Fonseca;POR;20041102
239464;Maria Joao;Fonseca;POR;20041102
239450;Nehir;Ergun;TUR;20041101
241017;Iuliia;Iudenko;RUS;20041031
223073;Elif Sanem;Karadag;TUR;20041029
239102;Sara;Svetac;CRO;20041028
239479;Tatyana;Chsherbakova;KAZ;20041028
241012;Anastasia;Golubkova;RUS;20041028
255666;Anastasia;Safta;ROU;20041028
233725;Karolina;Mrazikova;SVK;20041026
223117;Mihaela;Tsoneva;BUL;20041025
258192;Kate;Mansfield;USA;20041024
223082;Sofia;Neri;ITA;20041023
223158;Shona;Nakano;NZL;20041023
249681;Teja;Tirunelveli;USA;20041022
223377;Fernanda;Rain Contreras;CHI;20041020
234508;Dasha;Zhabotina;UKR;20041018
241731;Lykke;Bertelsen;DEN;20041018
234483;Celia;Bajo;ESP;20041017
241722;Astrid;Schmits;BEL;20041017
223315;Dilara;Sultanova;TKM;20041014
239404;Feidi;Abreu;DOM;20041013
245099;Palina;Saulevich;BLR;20041013
252504;Luciana;Perry;USA;20041011
255638;Mia;Popovic;USA;20041011
223331;Anca Alexia;Todoni;ROU;20041010
239460;Sara;Milanese;ITA;20041010
223010;Harshita;Bangera;IND;20041008
224486;Lara;Onal;TUR;20041008
244083;Alicia;Alvarez Rojas;ESP;20041008
240995;Lea;Jakic;DEU;20041007
254763;Olivia;Lindestaf;SWE;20041007
221777;Feryel;Ben Hassen;TUN;20041006
222034;Reese;Brantmeier;USA;20041005
241002;Malak;Arafat;EGY;20041001
246491;Liya;Pencheva;BUL;20040930
238193;Shay;Fadlon;ISR;20040929
255647;Silvana;Figueroa Teusa;COL;20040929
257863;Maria Carolina;Ferreira Turchetto;BRA;20040929
239403;Elena;Ecker;USA;20040928
238079;Klara;Mujagic;CRO;20040927
253678;Alessandra;Xibilia;ITA;20040927
223449;Iroda;Makhamatjonova;UZB;20040926
221936;Irene;Garbo;ITA;20040924
239183;Emma;Kette;GER;20040924
239107;Ema;Bubalo;CRO;20040922
258190;Carolina Isabel;Chiatti Reynoso;DOM;20040922
244086;Andreea Mihwela;Onitoiu;ROU;20040921
221754;Rebecca;Lynn;USA;20040919
223436;Xenia;Lipiec;POL;20040917
235156;Nicol;Benesova;CZE;20040916
238330;Ivanova;Lucero Moreta;ECU;20040914
241004;Lola;Diaz Gonzalez;ESP;20040914
239387;Patricija;Paukstyte;LTU;20040913
257874;Ksenia;Zaytseva;RUS;20040913
221761;Charlotte;Kempenaers Pocz;AUS;20040911
223091;Karola;Suviste;EST;20040910
255657;Mila;Savic;LUX;20040910
239161;Carlota;Farres Carreter;ESP;20040907
223290;Violetta;Borodina;RUS;20040906
223348;Victoria;Lazarova;BUL;20040906
223394;Lidon;Amurrio Fradejas;ESP;20040906
225855;Vitoria;Solis Urdiales;ESP;20040906
221905;Robin;Montgomery;USA;20040905
223110;Polina;Dolgova;KAZ;20040905
258201;Giorgia;Roselli;ITA;20040905
223199;Lakshanya;Choudhary;IND;20040903
223410;Georgia;Pedone;ITA;20040831
239163;Sophie;Martin;FRA;20040831
222037;Rachel;Gailis;USA;20040830
222873;Anna Sofia;Haseth;NOR;20040830
233729;Heike;Janse Van Vuuren;RSA;20040830
236973;Lucia;Soratti;ARG;20040830
252497;Caterina;Salas;PER;20040830
221779;Lerr Min;Lim;SGP;20040826
239158;Daria;Zelinskaya;RUS;20040826
239407;Carlota;Mulet Bouza;ESP;20040826
222984;Chara;Meidani;GRE;20040824
223387;Taisia;Yakunina;RUS;20040824
241011;Andra;Sutherland;GBR;20040821
223352;Darya;Velikova;BUL;20040819
239494;Elif;Albayrak;TUR;20040818
246512;Telma;Lorenzo Herreros;ESP;20040818
256724;Rituparna;Nayak;IND;20040818
221789;Alexis;Blokhina;USA;20040817
221473;Merna;Refaat;EGY;20040816
223022;Amira;Bargaoui;TUN;20040812
252598;Maria;Glavinskaia;RUS;20040812
238333;Laure;Razet;FRA;20040810
237458;Maria Sofia;Madrid Rocca;ARG;20040809
249680;Kennedy;Gibbs;USA;20040809
252582;Sofiia;Suslova;RUS;20040809
221778;Julienne;Goh;SGP;20040807
232877;Clotilde;Cobianchi;ITA;20040806
257899;Franziska;Daum;ITA;20040806
239162;Olivia;Alcala Gurri;ESP;20040804
239425;Milica;Bratic;MNE;20040804
232444;Erika;Weil;HUN;20040803
252566;Tatiana;Zelenko;RUS;20040802
257862;Isabela;Mocelin Romanichen;BRA;20040802
223375;Didi;Bredberg Canizares;USA;20040729
256727;Fatemesadat;Zanjani;IRI;20040729
228107;Selya;Rakki;FRA;20040727
221615;Amel;Sammari;TUN;20040726
223090;Malak;Walaa Mohamed;EGY;20040726
232882;Joana;Schulten;GER;20040726
237470;Giada;Ciampa;SUI;20040725
221271;Dainhee;Kim;KOR;20040724
246495;Dayra Andrea;Cely Baez;COL;20040724
223371;Celine;Simunyu;IRL;20040723
252537;Anastasia;Chernigovskaya;RUS;20040722
230883;Lidiia;Rasskovskaia;RUS;20040721
223046;Sun Min;Ha;KOR;20040720
228909;Amelie;Van Impe;BEL;20040718
233721;Maria;Paredes Perez;ESP;20040715
223388;Martina;Sanchis Medina;ESP;20040714
234249;Alina;Muradow;TUR;20040714
221488;Emanuela;Mancuso;ITA;20040713
239397;Elena;Micic;AUS;20040713
256680;Mia;Aguilar Ortiz;GTM;20040713
221290;Mila;Burek;GBR;20040711
238202;Shira;Chiche;ISR;20040711
221276;Kittika;Aeb Iem;THA;20040709
225860;Lina;Hachem;TUN;20040709
221202;Katja;Wiersholm;USA;20040708
241752;Margherita;Trolese;ITA;20040707
252565;Maria;Eduarda Lages;BRA;20040707
239384;Fatma;Idrizovic;SRB;20040706
239483;Karolina;Skowronska;POL;20040706
246506;Rola Wael;Fathy;EGY;20040706
236993;Lia;Mosimann;SUI;20040705
223304;Victoria;Matasova;RUS;20040702
223313;Angelina;Mysakova;RUS;20040702
256730;Kyoka;Kubo;JPN;20040702
234502;Rutuja;Chaphalkar;USA;20040701
223412;Camilla;Franzin;ITA;20040630
247675;Naledi;Manyube;RSA;20040630
222966;Dominika;Salkova;CZE;20040628
231628;Rawan;Abdelaziz;EGY;20040625
239454;Chelsea;Fontenel;SUI;20040625
241715;Emma Kamper;Malmkjaer;DEN;20040625
221978;Gabriela;Cortes Flores;BOL;20040624
222965;Erika;Andreeva;RUS;20040624
223150;Ela;Platenikova;SVK;20040624
234226;Nataly;Miroslavova Ninova;ESP;20040624
237460;Anna;Kvizhinadze;GEO;20040624
239480;Jowana;Kolowrotkiewicz;POL;20040623
241725;Laila;Ghazouani;NED;20040623
223098;Samra;Hamidovic;GER;20040622
241742;Jasmin;Makela;USA;20040622
221790;Violeta;Martinez;USA;20040619
232879;Maia;Stallworthy;AUS;20040619
221626;Linda;Klimovicova;CZE;20040618
221883;Talia;Gibson;AUS;20040618
256733;Media;Mesgary;IRI;20040618
221289;Paulina;Franco Martinessi;PAR;20040617
221333;Solana;Sierra;ARG;20040617
222989;Matilda;Mutavdzic;GBR;20040617
232876;Lojan;Shaker;GBR;20040617
238087;Alessia;Camerano;ITA;20040617
221924;Michelle;Korpys;GER;20040615
223069;Baylen;Brown;USA;20040615
234252;Marley;Lambert;USA;20040615
258195;Kristina;Paskauskas;GBR;20040612
221512;Katrina;Scott;USA;20040611
238192;Daniela;Ben Hamo;ISR;20040611
239180;Brina;Sulin;SLO;20040610
221877;Zhanel;Rustemova;KAZ;20040609
239132;Meryem Alexandra;Guener;GER;20040609
244084;Ainara;Vegal;ESP;20040609
241008;Mathilde;Gilles;FRA;20040607
223017;Billur;Gonlusen;TUR;20040605
232887;Erkezhan;Arystanbekova;KAZ;20040605
245095;Mariya;Vyshkina;UKR;20040605
241010;Amrita;Tsabolova;RUS;20040604
252545;Liz;Pinson;USA;20040601
223092;Klara;Sameliak;SVK;20040531
223188;Ella;Nurkic;AUS;20040531
233724;Marina;De Diego Quinones;ESP;20040531
222390;Ya Yi;Yang;TPE;20040530
257865;Aline Midori;Da Silva;BRA;20040530
223403;Emma;Penne;ITA;20040529
252511;Maria;Taneva;BUL;20040527
246480;Carolann;Delaunay;NCL;20040526
225851;Claudia;Martinez De Velasco;ESP;20040525
223306;Evdokiia;Popova;RUS;20040524
221515;Maria;Andrienko;RUS;20040523
221879;Stefanya;Shalakhova;KAZ;20040523
233717;Suzanie;Pretorius;RSA;20040522
243420;Hanne;Vandewinkel;BEL;20040521
245087;Lucia;Del Valle Vidal;ESP;20040521
256684;Aoi;Ito;JPN;20040521
236974;Emilse Lujan;Ruiz;ARG;20040519
239458;Milena;Jevtovic;ITA;20040518
239474;Andrea;Obradovic;SRB;20040518
222974;Giulia;Martinelli;ITA;20040517
235164;Noemi;Babikova;SVK;20040517
254761;Tilde;Stromquist;SWE;20040517
223422;Annika;Barth;NED;20040515
230120;Elena;Grekul;UKR;20040515
241717;Johanne Christine;Svendsen;DEN;20040515
221765;Audrey;Moutama;FRA;20040514
223416;Denise;Valente;ITA;20040514
249668;Panna;Bartha;HUN;20040514
259111;Madlena;Orlova;RUS;20040512
239103;Mckenna;Schaefbauer;USA;20040511
239472;Margaret;Navarro;USA;20040511
221865;Meeka;Marshall;AUS;20040510
255659;Minola;Slavenschi;MDA;20040508
221909;Ashlyn;Krueger;USA;20040507
223160;Catherine;Aulia;AUS;20040507
223441;Tajda;Zalokar;SLO;20040506
254760;Ida;Johansson;SWE;20040506
254762;Alice;Klinteby;SWE;20040506
256705;Samira;De Stefano;ITA;20040506
223439;Eva;Alvarez Sande;ESP;20040501
232889;Elizaveta;Gnilozubova;KAZ;20040430
223209;Ksenija Ana;Vujacic;MNE;20040429
223302;Kira;Pavlova;RUS;20040429
237462;Adel;Malgonusova;KAZ;20040428
221931;Maria Eduarda;Mauad;BRA;20040425
223183;Mia;Repac;AUS;20040425
237475;Login;Khairy;EGY;20040425
252489;Beatriz;Verdial;BRA;20040425
222171;Nahia;Berecoechea;FRA;20040423
222506;Anastasiya Konstantinovna;Soboleva;UKR;20040423
223350;Helin;Shefked;BUL;20040423
223681;Paula;Rodriguez Gregoris;ESP;20040421
239420;Maria Beatriz;Teixeira;POR;20040421
223278;Mikayla;Plitt;RSA;20040420
223378;Mar;Ribera Orquin;ESP;20040420
246499;Manuela;Gomez Gomez;COL;20040420
252488;Ana;Candiotto;BRA;20040419
252574;Ester;Fesiuk;ISR;20040419
245090;Elisa;Vigano;ITA;20040418
239410;Sydji;Peszynski;FRA;20040415
222983;Emma;Belluomini;ITA;20040412
241720;Aada;Inna;FIN;20040412
223163;Elyse;Tse;NZL;20040410
246515;Emilie;Villemiane;FRA;20040409
221164;Matilde;Jorge;POR;20040407
225861;Viktoria;Veleva;BUL;20040407
227092;Sveva;Bernardi;ITA;20040407
252513;Nadezhda;Petkova;BUL;20040407
223307;Elizaveta;Morozova;RUS;20040405
223326;Raquel;Gonzalez Vilar;ESP;20040405
221791;Anoushka;Sharma;IND;20040402
223156;Ksenia;Agureeva;RUS;20040402
223670;Diana;Shnaider;RUS;20040402
221321;Karen;Marthiens;FRA;20040401
223424;Marente;Sijbesma;NED;20040401
223368;Amelie Claire;Montalvo Lundy;MEX;20040331
239113;Liv;Sumak;CRO;20040331
221259;Joelle Lilly Sophie;Steur;GER;20040330
221434;Aliona;Falei;BLR;20040329
223176;Giulia;Finocchiaro;ITA;20040328
239440;Paloma;Hennicaux;FRA;20040328
252556;Avery;Brothers;USA;20040328
256706;Selasie Senanu;Senanu;USA;20040328
223191;Shanelle;Iaconi;AUS;20040327
221589;Agata;Cerna;CZE;20040325
221752;Sonya;Macavei;USA;20040325
221766;Anais;Rollin;UNK;20040325
246483;Zuzana;Sopkova;AUT;20040325
223263;Maxima;Reule;GER;20040324
233727;Leigh;Van Zyl;RSA;20040324
246513;Victoria;Conde Vendrell;FRA;20040324
223358;Klaudie;Hutkova;CZE;20040323
234506;Isabelle;Cherny;GBR;20040323
237469;Marlene;Foerster;GER;20040323
223402;Chloe;Noel;FRA;20040322
248668;Zuanne Cameron;Muller;RSA;20040319
241749;Rozalia;Gruszczynska;POL;20040317
254734;Tilde;Jagare;SWE;20040317
221394;Agnes;Mitteregger;SWE;20040316
221103;Cori;Gauff;USA;20040313
240998;Ekaterina;Khayrutdinova;RUS;20040313
221743;Anna;Panchartek;CZE;20040312
222803;Ozlem;Uslu;TUR;20040311
223317;DUPE Barbora;Palicova;CZE;20040311
223323;Barbora;Palicova;CZE;20040311
234225;Isabella;Righi;ITA;20040311
240999;Anna;Zyryanova;RUS;20040311
222998;Mariam;Abd El Salam;EGY;20040310
221183;Alexandra;Petric;ROU;20040308
223061;Maria;Nikitina;RUS;20040307
252573;Tamar;Yaffe;ISR;20040302
221792;Vaidehi;Narsinghani;IND;20040229
239434;Rocio;Martinez Azcarraga;ESP;20040229
246508;Britney;Chiu;USA;20040227
252515;Viera;Deeperm;THA;20040227
221746;Oceane;Babel;FRA;20040226
223211;Martina;Markov;GER;20040225
221341;Asli;Ozcan;TUR;20040224
221414;Chiara;Di Genova;ARG;20040224
221988;Bianca Jolie;Fernandez;CAN;20040224
223423;Sophie;Schouten;NED;20040224
230871;Souhila;Aouni;FRA;20040222
223351;Emma;Valletta;ITA;20040221
223203;Dasha;Plekhanova;CAN;20040219
256683;Alina;Khvatova;RUS;20040219
221633;Sophie;Williams;USA;20040218
230872;Jade;Marie;FRA;20040217
221832;Hannah;Chambers;BAR;20040216
258536;Francesca;Milani;ITA;20040216
221604;Elizabeth;Strongina;RUS;20040212
223334;Florentine;Dekkers;NED;20040212
221788;Yanki;Arslan;TUR;20040211
221535;Katya Alexandra;Zier;GER;20040209
223086;Beyza;Yaniklar;TUR;20040209
225849;Jana;Ahakim;EGY;20040209
232886;Sophia Natalya;Baranov;USA;20040207
223200;Renee;Singh;IND;20040206
252491;Xin Tong;Wang;CHN;20040206
244077;Aglaya;Fedorova;RUS;20040205
257869;Sachely;Carrera;CUB;20040205
241020;Valeryia;Vasilyeva;BLR;20040204
256723;Natalia;Kowalczyk;POL;20040204
245080;Chyara;Onia Seke;BEL;20040203
239435;Virginia;Ferrara;ITA;20040202
223015;Emma;Pedretti;ITA;20040201
234224;Paula;Cabrer;ESP;20040201
244088;Divna;Ratkovic;MNE;20040201
254735;Anna;Semenova;RUS;20040201
230121;Hanna;Bougouffa;FRA;20040131
234485;Emma;Claussmann;FRA;20040131
249676;Shuman;Wu;CHN;20040131
221900;Mio;Kozaki;JPN;20040130
223391;Carla;Ramonet;ESP;20040128
221112;Keren;Mor;ISR;20040127
237479;Olivia;Moley;FRA;20040127
221614;Emma;Sanchez;ESP;20040125
223400;Leire;De Ezcurra;FRA;20040124
238187;Ariana;Jativa Riofrio;ECU;20040124
239123;Sofiko;Zeikidze;GEO;20040124
253666;Carlotta;Mosso;ITA;20040122
221370;Anita;Sahdiieva;UKR;20040121
221402;Nour;Gueblaoui;TUN;20040121
220996;Gloria;Alogo Piqueras;ESP;20040120
225864;Feyza Ebrar;Aydin;TUR;20040120
236992;Sofia;Sokolova;RUS;20040120
246518;Maelle;Leclercq;FRA;20040119
241013;Daria;Artemyeva;RUS;20040117
236956;Yasmine;Kabbaj;MAR;20040115
248661;Malak;Ahmed;EGY;20040115
221403;Maria;Santos;POR;20040114
222377;Mia;Kupres;CAN;20040112
233718;Maria;Sholokhova;RUS;20040112
254744;Iana;Kakurina;RUS;20040111
221606;Anastasia;Vorobyova;UKR;20040109
223195;Lara;Tovich;AUS;20040109
223216;Katie;Codd;USA;20040109
223322;Katerina;Dimitrova;BUL;20040109
239156;Lucija;Ciric Bagaric;CRO;20040109
221364;Denislava;Glushkova;BUL;20040108
237471;Mariia;Nikitash;UKR;20040107
222703;Ioana;Zvonaru;ROU;20040106
237472;Patricie;Kubikova;CZE;20040106
244079;Anna Lena;Ebster;AUT;20040106
228108;Didenaz;Polat;TUR;20040105
256698;Basmala;Aboutaleb;EGY;20040104
222017;Anouk;Koevermans;NED;20040102
239455;Eva;Elbaz;FRA;20040102
258191;Ana;Grubor;CAN;20040102
221605;Polina;Pavlova;RUS;20031226
223142;Cheri;Darley;GBR;20031226
239391;Jelena;Ristic;AUT;20031225
221174;Kiara;Cvetkovic;SUI;20031224
221450;Kelly;Arends;RSA;20031223
239109;Yochana;Benchetrit;CAN;20031222
241016;Aaliyah;Hohmann;DEU;20031218
236969;Valentina;Urraco;ARG;20031217
221738;Patricija;Dubinoviciute;LTU;20031216
221798;Ritage;Faizy;EGY;20031216
223401;Astrid;Cirotte;FRA;20031216
236980;Astrid;Cirotte;FRA;20031216
223305;Vlada;Lenskaya Bogomolova;RUS;20031215
223418;Klara;Veldman;NED;20031215
223438;Stefanie;Frias Da Silva;CAN;20031215
257881;Catarina Melleiro;Ibiraba Melleiro Junior;BRA;20031215
234223;Paavanii;Paathak;IND;20031212
245094;Lavinia;Tanasie;ROU;20031212
253663;Olga;Schastlyva;UKR;20031212
240168;Ellie;Myers;USA;20031211
223173;Abby;Mason;NZL;20031210
223325;Polina;Iatcenko;RUS;20031210
247649;Stella;Simeonova;BUL;20031210
252510;Anastasia;Komkina;RUS;20031210
254755;Matilde;Moretti;ITA;20031209
235155;Elsa;Wan;MAS;20031208
252483;Juliana;Munhoz;BRA;20031208
221096;Sijia;Wei;CHN;20031205
234471;Miriam;Gondorova;SVK;20031205
247670;Carmen;Lyons;RSA;20031205
252541;Ananya;Vartak;GBR;20031204
223020;Tiffany;Reese;USA;20031202
223333;Noma;Noha Akugue;GER;20031202
230122;Nelly;Knezkova;CZE;20031202
239423;Amelia;Tarasova;RUS;20031202
244075;Paula;Rumpf;DEU;20031201
223349;Andreea Alexandra;Lila;ROU;20031130
223370;Iman;Khan;GBR;20031130
255658;Erna;Brdarevic;LUX;20031129
221457;Claudia;De Las Heras Armenteras;ESP;20031128
252597;Mariia;Maksimova;RUS;20031128
223268;Samantha;Imbo Nloga;USA;20031126
223451;Chloe;Henderson;USA;20031125
234245;Adithi;Are;IND;20031125
223070;Angelina;Daniukova;RUS;20031124
223106;Kiana;Thompson;USA;20031123
258198;Riddhi;Kakarlamudi;IND;20031122
239182;Sara;Erenda;AUT;20031121
221031;Anastasia;Abbagnato;ITA;20031119
221237;Maria;Timofeeva;RUS;20031118
234500;Hrudaya;Shah;IND;20031117
221915;Midori;Castillo Meza;USA;20031116
221596;Emma;Aucagne;FRA;20031115
223343;Nikol;Palecek;SRB;20031115
246502;Kristyna;Dvorakova;CZE;20031114
223081;Stefania;Pantaia;ROU;20031113
223373;Victoria;Gomez;ESP;20031113
257878;Larissa;Vidal;BRA;20031113
222990;Nicole;Teodosescu;ITA;20031111
239393;Bianca Elena;Barbulescu;ROU;20031111
252538;Veronica;Zhirkova;RUS;20031111
221027;Anastasia;Berezov;AUS;20031110
223372;Anastasia;Kouchnareva;ESP;20031108
257887;Patrycja;Niewiadomska;POL;20031107
232884;Daria;Butsko;BLR;20031103
222982;Lenka;Munzarova;CZE;20031102
223212;Dana;Heimen;GER;20031101
221320;Sophia;Unger;SUI;20031031
221399;Keira;Jirasook;USA;20031026
221213;Ane;Mintegi Del Olmo;ESP;20031024
222507;Tamari;Gagoshidze;GEO;20031024
223443;Annika;Planinsek;SLO;20031023
239185;Sophia Desiree;Piech;AUT;20031023
222602;Nina;Radovanovic;FRA;20031022
241021;Darya;Volkova;UKR;20031022
223151;Pawinee;Ruamrak;THA;20031021
239486;Nevena;Kolarevic;SRB;20031020
247653;Maria;Franco;COL;20031020
252587;Xinxin;Yao;CHN;20031020
223152;Pimrada;Jattavapornvanit;THA;20031017
223380;Clarine;Lerby;NED;20031017
241730;Leandra;Nizetic;DEU;20031015
241738;Heta;Nuutinen;FIN;20031015
252567;Luciana;Braga;BRA;20031014
234247;Laalitya;Kalluri;IND;20031012
222259;Natalia;Szabanin;HUN;20031011
236955;Tatiana;Barkova;RUS;20031010
221323;Angelina;Folts;UZB;20031008
221601;Bridget;Stammel;USA;20031008
221938;Erika;Matsuda;JPN;20031008
255656;Amy;Leather;GBR;20031007
254730;Macarena;Cannoni;CHL;20031006
221888;Lauren;Nikoloski;AUS;20031005
234251;Gabriella;Soliman;USA;20031004
247665;Milena;Gevorgyan;ARM;20031004
231643;Anastasiya;Feklistova;RUS;20031003
221901;Darya;Shauha;BLR;20030930
239453;Camilla;Gennaro;ITA;20030930
221467;Alessandra;Simone;ITA;20030929
228910;Tilwith;Di Girolami;BEL;20030929
233719;Denise;Hrdinkova;CZE;20030929
223109;Kristina;Voronina;RUS;20030927
238071;Chiara;Fornasieri;ITA;20030926
220808;Kristina;Dmitruk;BLR;20030925
233720;Maria Ange;Ortega Mateu;ESP;20030925
257893;Styliani;Roussopoulou;GRC;20030924
230875;Oriana;Parkins Godwin;GBR;20030923
230879;Perihan;Auf;EGY;20030923
239169;Blanka;Slukova;CZE;20030922
220962;Roxana;Repasi;AUT;20030921
223361;Viktoriia;Naumenko;UKR;20030920
257888;Liz Marie;Calderon;PAN;20030919
221521;Emilia;Hartman;FIN;20030914
223175;Liz;Badde;LUX;20030914
223097;Sophie;Greiner;GER;20030912
245081;Florence;Fedeli;BEL;20030912
221040;Giulia;Paterno;ITA;20030911
221699;Bulay Ecem;Cakalli;TUR;20030911
223406;Adela;Moravcova;CZE;20030910
239487;Lena;Karlovcan;SRB;20030909
256725;Raluca;Puscas;USA;20030909
220757;Lia;Karatancheva;BUL;20030908
234250;Zehra;Canbaz;TUR;20030907
232885;Elena;Kim;KAZ;20030904
220888;Elise;Wagle;USA;20030902
221463;Yuhan;Liu;CHN;20030831
221678;Le Yi;Liu;UNK;20030828
241005;Giulia;Caramelli;ITA;20030828
221474;Yasmin;Ezzat;EGY;20030827
223314;Simten;Karaosmanoglu;TUR;20030827
221278;Alina;Shcherbinina;RUS;20030824
223435;Milla;Sequeira;SUI;20030824
221831;Gabrielle;Leslie;BAR;20030823
234495;Mohini;Ghule;IND;20030821
221214;Zdena;Safarova;CZE;20030820
239121;Ani;Zeikidze;GEO;20030820
253662;Marwa;Hakimi;NED;20030820
221456;Ariane;Monlleo Sanchis;ESP;20030819
221768;Nastasja Mariana;Schunk;GER;20030817
241001;Tereza;Krahulikova;CZE;20030816
247662;Farah;Hatem;EGY;20030816
223119;Selin Lidya;Sepken;TUR;20030815
236963;Carolina;Coletti;ARG;20030813
239385;Doroteja;Petrovic;SRB;20030813
220785;Sara;Akid;MAR;20030812
221586;Arista;Siebrits;RSA;20030812
221623;Lidia;Gonzalez;ESP;20030812
220998;Emma;Stauber;GER;20030811
221842;Sofia Cristina;Taborga Rollano;BOL;20030811
221116;Jana;Kolodynska;BLR;20030810
221885;Fangran;Tian;CHN;20030810
221705;Janika;Braun;PAR;20030809
221668;Lorin;Tilipman;ISR;20030807
221703;Maria;Charl;EGY;20030807
223327;Lucia;Krivosudska;SVK;20030805
220984;Manoela Cruz Lima;Dias;BRA;20030804
238204;Zlata;Yankovskaya;RUS;20030804
246496;Laura Sofia;Ramos Ramirez;COL;20030801
220725;Allie;Gretkowski;USA;20030731
221624;Carson;Tanguilig;USA;20030731
235154;Mia;Chudejova;SVK;20030730
239409;Andrea;Burguete Beltran;ESP;20030730
221882;Taylah;Lawless;AUS;20030728
221917;Helene;Kereselidze;FRA;20030728
220722;Elvina;Kalieva;USA;20030727
221101;Sofya;Ostrovskaya;RUS;20030725
233732;Isabella;Venter;RSA;20030724
221329;Likhitha;Kalava;IND;20030723
221411;Jennifer;Ruggeri;ITA;20030723
223264;Salma;Raslan;EGY;20030723
221774;Marina;Magai;RUS;20030722
230884;Ottavia;Massetti;ITA;20030721
244080;Laura;Pasterk;AUT;20030721
220993;Lauren;Pastor;FRA;20030719
223285;Anaelle;Leclercq;FRA;20030719
223093;Jillian Louise;Roa;USA;20030718
221331;Merlina;Sarno;ARG;20030717
220849;Sofia;Velarde;BOL;20030716
223114;Giulia;Barberini;ITA;20030716
222988;Maria Jimena;Krite Castellanos;MEX;20030714
252516;Na;Dong;CHN;20030714
221159;Alina;Granwehr;SUI;20030713
239116;Angela;Perez Barro;ESP;20030712
239451;Anastasia;Uspenskaia;RUS;20030712
221977;Chloe;Weekes;BAR;20030711
221932;Julia;Klimovicz;BRA;20030710
222369;Arianna;Zucchini;ITA;20030710
221781;Deanne;Choo;SGP;20030709
257873;Reshma;Maruri;IND;20030708
221469;Beatrice;Ricci;ITA;20030707
236982;Nina;Darmatiova;SVK;20030707
220767;Klara;Milicevic;SWE;20030703
223009;Aanisha Rahul Shewate;Aanisha Rahul Shewate;IND;20030702
234505;Aanisha Rahul;Shewate;IND;20030702
221076;Ronnie;Naor;ISR;20030701
221130;Leena;Bennetto;CAN;20030701
220806;Beatriz;Paciletti Duarte Da Costa;POR;20030630
221332;Daianne;Hayashida;PER;20030630
222996;Roaa;Elatrebi;EGY;20030630
223182;Melodie;Collard;CAN;20030629
220974;Maria;Uribe;COL;20030628
223174;Emma Jane;Barclay;NZL;20030626
230880;Mara;Guth;GER;20030624
221354;Lisa;Pigato;ITA;20030621
220156;Fernanda;Castillo Huerta;MEX;20030620
221591;Dinara;Alloyarova;RUS;20030620
223111;Anna;Protsenko;RUS;20030620
243424;Elina;Zakharova;RUS;20030620
221182;Alexandra;Iordache;ROU;20030619
223413;Maja;Radisic;SLO;20030618
221020;Madison;Sieg;USA;20030617
221912;Bryn;Johnson;USA;20030617
223003;Lorenza;Cuomo;ITA;20030617
220943;Johanna;Strom;SWE;20030616
221299;Yu Yang;Jin;CHN;20030616
221393;Mariana;Campino;POR;20030616
241014;Elizaveta;Gavrilova;RUS;20030615
252521;Carina;Sommer;GER;20030614
